title,link,source,time,type,content
Nvidia Corp receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/rosenblatt-maintains-nvidia-at-buy-with-a-price-target-of-30000-4527222,Investing.com,2026-02-26 12:01:01,Pro,PAID
Nvidia Corp receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/piper-sandler-maintains-nvidia-at-overweight-with-a-price-target-of-22500-4527123,Investing.com,2026-02-26 11:49:02,Pro,PAID
Wolfe Research reiterates Nvidia stock rating on strong results,https://www.investing.com/news/analyst-ratings/wolfe-research-reiterates-nvidia-stock-rating-on-strong-results-93CH-4527142,Investing.com,2026-02-26 11:42:54,Free,"Investing.com - Wolfe Research reiterated an Outperform rating and $275.00 price target on Nvidia (NASDAQ:NVDA) following the company’s quarterly results and guidance.

Wolfe Research expects consensus full-year 2027 revenue estimates to rise by $20 billion to $50 billion. The firm’s fiscal 2028 earnings per share estimate is now $11.22, which includes stock-based compensation that was previously excluded from non-GAAP results, representing a $0.25 impact to EPS.

Nvidia did not update its October disclosure of $500 billion in Blackwell and Rubin revenue, stating only that it would exceed that target without quantifying the amount. The company reiterated mid-70s percentage gross margins for fiscal 2027 but did not comment on fiscal 2028.

In other recent news, Nvidia Corp. reported impressive financial results and guidance, catching the attention of several analyst firms. For the fourth quarter of fiscal 2026, Nvidia achieved revenue of $68 billion, surpassing consensus estimates by nearly $2 billion, with adjusted earnings per share of $1.62, exceeding expectations by 8 cents. The company’s guidance for the upcoming quarter predicts revenue of $78 billion, well above the consensus estimate of $72.6 billion. This strong performance has led Bernstein to raise its price target for Nvidia to $300, maintaining an Outperform rating. Similarly, Truist Securities increased its price target to $283, citing the company’s growth potential in artificial intelligence and continued strong demand. Stifel, Mizuho, and KeyBanc all reiterated positive ratings on Nvidia, highlighting the strength of the Blackwell ramp and robust networking revenue. Notably, Nvidia’s data center revenue grew 75% year-over-year, with networking revenue surging 263%, driven largely by Blackwell racks. These developments underscore Nvidia’s continued growth trajectory and strong market position.

This article was generated with the support of AI and reviewed by an editor. For more information see our T&C."
Nvidia Corp receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/needham-maintains-nvidia-at-buy-with-a-price-target-of-24000-4527052,Investing.com,2026-02-26 11:33:02,Pro,PAID
US stock futures waver as Nvidia’s blockbuster results draw muted response,https://www.investing.com/news/stock-market-news/us-stock-futures-waver-as-nvidias-blockbuster-results-draw-muted-response-4526987,Reuters,2026-02-26 11:12:30,Free,"Feb 26 (Reuters) - U.S. stock index futures were muted on Thursday as Nvidia’s stellar quarterly results garnered a lukewarm response from investors and downbeat earnings from software company Salesforce weighed on sentiment.

Nvidia inched 0.6% higher in premarket trading after the chipmaker posted better-than-expected results for the January quarter and forecast current-quarter revenue above market estimates.

""The needle has clearly shifted when it comes to what its going to take to convince investors that the billions being poured into AI infrastructure will pay off,"" said Raffi Boyadjian, lead market analyst at Trading Point.

""Markets are now moving into a phase where they want to see tangible results of AI monetization before pushing AI stocks above their recent ranges.""

Most megacap and growth stocks including Apple and Microsoft were trading in the flat-to-lower band.

At 05:51 a.m. ET, Dow E-minis were down 53 points, or 0.11%, S&P 500 E-minis were down 6.25 points, or 0.09%, and Nasdaq 100 E-minis were down 27 points, or 0.11%.

Salesforce shed 3.1% after the cloud software provider forecast fiscal 2027 revenue below expectations, signaling sluggish spending on enterprise business software.

Results from software-related companies could garner extra attention this earnings season given the S&P 500 software and services index has dropped nearly 21% so far this year as concerns of AI-related disruptions hit the sector.

While software has been one of the worst hit, financial brokerage, data analytics and legal services, real estate services and trucking are some other sectors that clocked heavy losses amid growing AI disruption fears earlier this year.

February has been a choppy month for U.S. equities, with the main indexes swinging sharply between gains and losses as sentiment towards AI and technology stocks waver, with investors questioning if massive planned AI spending is actually paying off.

The S&P 500 and the Nasdaq closed at two-week highs on Wednesday, fueled by a rally in heavyweight technology stocks.

Media company Warner Bros Discovery, Skippy peanut butter maker Hormel Foods and utility Vistra are some of the prominent companies reporting earnings before the bell on Thursday.

A weekly jobless claims reading is due later in the day and January producer prices data is scheduled for release on Friday.

Among other stocks, Trade Desk dropped 16.9% after the advertising technology firm forecast first-quarter revenue below estimates amid mounting pressure from larger rivals.

C3.ai slipped 22.7% after the software provider forecast current-quarter sales below estimates and said it was cutting 26% of its global workforce.

Shares of energy companies including Exxon Mobil and Chevron were down around 0.4% each, tracking lower crude oil prices as investors assessed whether U.S.-Iran talks could avert a military conflict that risks supply disruptions."
"Nvidia’s CEO prepares investors for a renewed battle with Intel, AMD",https://www.investing.com/news/stock-market-news/analysisnvidias-ceo-prepares-investors-for-a-renewed-battle-with-intel-amd-4526483,Reuters,2026-02-26 11:08:18,Free,"By Stephen Nellis

SAN FRANCISCO, Feb 25 (Reuters) - Nvidia may have made its immense fortune on the back of specialized graphics processing units (GPUs) used to power artificial intelligence servers, but CEO Jensen Huang is increasingly professing his love for the more generalist CPU.

The CPU, or central processing unit, was for decades traditionally viewed as the main brain of a computer - a product most associated with Intel or sometimes Advanced Micro Devices.

Huang is fond of saying that where once 90% of computing used to happen on CPUs and 10% on chips like his, the ratio had flipped in recent years.

But the CPU is now making a comeback - increasingly seen as an equivalent if not better option as AI companies shift from training their models to deploying them - a shift that Nvidia plans to be a big part of.

""We love CPUs as well as GPUs,"" Huang said on a call with analysts on Wednesday for the company’s fourth-quarter results.

He assured them that Nvidia was not only ready for the CPU’s return to the spotlight, but also that Nvidia’s own CPU offerings for data centers, first released in 2023, would outcompete rivals.

Last month, at the Consumer Electronics Show in Las Vegas in January, Huang also said the number of high-performance Nvidia CPUs being used in data centers would explode and that he wouldn’t be surprised ""if Nvidia becomes one of the largest CPU makers in the world.""

THE CPU VERSUS THE GPU

CPUs and GPUs have served different computing tasks for decades. CPUs are generalist chips designed to handle any mathematical task a software programmer might throw at the chip at reasonable speed, given the variety of work.

GPUs, by contrast, specialize in carrying out a simpler set of mathematical tasks, but doing those simple calculations in parallel thousands of times at once.

In video games that meant calculating the value of thousands of pixels on a screen many times a second, and in AI work that means multiplying and adding large matrices of numbers that developers use to represent real-world data such as words and images.

AI companies are increasingly deploying ""agents"" that can independently carry out tasks such as writing code, sifting through documents and writing research reports - and that sort of computing ""is happening more and more, and sometimes primarily, on the CPU,"" said Ben Bajarin, an analyst at Creative Strategies.

Nvidia’s current flagship AI server - called the NVL72 - contains 36 of its CPUs and 72 of its GPUs. Bajarin thinks that could change to a 1 to 1 ratio for so-called agentic work or even that the GPU could be skipped altogether.

NVIDIA OUT TO PROVE A POINT

Underscoring its CPU ambitions, Nvidia recently announced a deal with Meta Platforms that will see the Facebook owner use large volumes of its Grace and Vera CPU chips on a standalone basis. That’s a relatively new development compared to Nvidia’s current AI servers where each CPU is accompanied by multiple GPUs.

Though it’s not that Meta has switched vendors for CPUs - it’s just securing more suppliers. Days later, AMD also announced a large deal with Meta that also included its CPUs, which Meta has been buying for years.

On the call with analysts, Huang argued that Nvidia had taken a fundamentally different approach to CPUs.

He outlined why Nvidia had minimized an approach to breaking up chips into smaller parts that Intel and AMD have used, saying the Nvidia CPU was able to carry out many simple tasks in a row with good access to a lot of computer memory.

""It is designed to be focused on very high data processing capabilities,"" Huang said on the call. ""And the reason for that is because most of the computing problems that we’re interested in are data driven - artificial intelligence being one.""

Dave Altavilla, principal analyst at HotTech Vision and Analysis, said Nvidia is aiming to prove that the CPU type once supplied primarily by Intel ""is no longer the assumed default foundation of modern compute infrastructure. Instead, it becomes just one architectural option among several.""

Huang said that Nvidia would have more to disclose about its CPUs at the company’s annual developer conference in Silicon Valley next month."
Nvidia Corp receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/wolfe-research-maintains-nvidia-at-outperform-with-a-price-target-of-27500-4526897,Investing.com,2026-02-26 11:05:02,Pro,PAID
Nvidia Corp receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/citi-maintains-nvidia-at-buy-with-a-price-target-of-30000-4526770,Investing.com,2026-02-26 10:04:00,Pro,PAID
"Nvidia, Salesforce earnings; U.S.-Iran nuclear talks - what’s moving markets",https://www.investing.com/news/economy-news/nvidia-salesforce-earnings-usiran-nuclear-talks--whats-moving-markets-4526720,Investing.com,2026-02-26 09:00:54,Free,"Investing.com - Futures linked to the major U.S. stock indices tick down, with major tech-sector results in focus. Nvidia, which accounts for a sizeable chunk of the U.S. equity market, posts better-than-expected earnings, but investors call for more clarity around when the chip giant’s heavy cash generation will lead to more returns for shareholders. Salesforce shares slump, weighed down by a weak revenue forecast from the software company. Elsewhere, oil steadies ahead of crunch nuclear talks between U.S. and Iranian officials.

1. Futures tick down

U.S. stock futures pointed lower on Thursday, as traders assessed earnings from artificial intelligence-darling and equity-market powerhouse Nvidia.

By 03:05 ET (08:05 GMT), the Dow futures contract had fallen by 122 points, or 0.3%, S&P 500 futures had slipped by 7 points, or 0.1%, and Nasdaq 100 futures had dropped by 27 points, or 0.1%. All of the main averages on Wall Street rose in the prior session, with investors gearing up for Nvidia’s results.

Sentiment on Wednesday was also more upbeat over the outlook for AI, in the latest twist of what has been a roller-coaster narrative around the nascent technology. The Nasdaq was the biggest gainer, reflecting renewed optimism that AI will eventually spark widespread benefits -- a marked difference compared to fears earlier this month that software companies will be disrupted by new AI models and mega-cap tech players will struggle to see returns from massive spending on building out data centers.

Comments about AI from Richmond Fed President Tom Barkin also aided stocks. Barkin suggested that it is not yet clear if automation will cause widespread unemployment, adding that AI could even help make the job market more efficient.

2. Nvidia shares flat despite solid earnings

Nvidia posted higher-than-anticipated earnings for the January quarter and projected current-quarter revenue that topped expectations, yet the stock was muted in after-hours trading.

Investors flagged worries that the semiconductor titan was not returning enough to shareholders. Yvette Schmitter, CEO of IT consulting firm Fusion Collective noted that Nvidia generated $35 billion in cash during the fourth quarter, but gave back only 12%, down from 52% this time last year.

Schmitter added that ""this is happening at the same time Nvidia is claiming"" that its sold-out Ampere chips are a ""good signal for demand.""

""[W]hy is the company with record cash generation cutting buybacks by half?"" Schmitter said.

The comments echoed a question posed to Nvidia executives in a post-earnings call, when an analyst at UBS asked if the company planned to return some of the $100 billion in cash it was anticipated to rake in this year. CFO Colette Kress stressed that Nvidia is aiming to continue investing in the broader AI ecosystem, while CEO Jensen Huang argued that the output of AI models would be the backbone for future computing.

3. Salesforce slips on weak revenue outlook

Shares of Salesforce tumbled in extended hours trading, meanwhile.

The cloud-based software company unveiled a fiscal 2027 revenue forecast which was short of Wall Street estimates, a sign that demand for business-facing software may be taking a hit as more companies rein in budgets during a time of broad economic uncertainty.

Full-year revenue is seen coming in at a range of $45.80 billion to $46.20 billion, slightly missing at the midpoint expectations of $46.06 billion, according to LSEG data cited by Reuters.

Meanwhile, Salesforce is making big investments into its AI capabilities, in a bid to soothe investor jitters that new models like those from startup Anthropic could eat into demand. These concerns have made the start of 2026 volatile for Salesforce, as the California-based group attempts to ward off what some perceive to be AI’s existential threat to the wider software-as-a-service industry.

Still, Salesforce lifted its forecast for fiscal 2030 revenue to $63 billion from $60 billion previously, highlighting an anticipated boost to growth from so-called agentic AI.

""[T]his is not a perfect report, but it should cross the ’good enough’ threshold, with the company’s AI products showing rapid growth (albeit off a very small base) while core business holds in well (in terms of margins and growth) and cash flow generation stays healthy,"" analysts at Vital Knowledge said in a note.

4. Oil steady ahead of U.S.-Iran talks

Oil prices were largely steady Thursday, hovering near seven-month highs, as markets braced for the third round of U.S.-Iran nuclear talks later in the session.

Brent futures climbed 0.2% to $70.84 a barrel, and U.S. West Texas Intermediate crude futures rose 0.2% to $65.62 a barrel.

U.S. envoys, including special representative Steve Witkoff and presidential adviser Jared Kushner, are due to meet Iranian counterparts in Geneva later in the session, as Washington pushes for an agreement over Tehran’s nuclear program.

U.S. President Donald Trump has said that “bad things” could happen if meaningful progress is not achieved, and an extended conflict could disrupt supplies from Iran, the third-biggest crude producer in the Organization of the Petroleum Exporting Countries.

5. Gold inches up

Gold prices edged higher as U.S. trade tariff jitters supported safe-haven demand, while investors awaited the start of the key nuclear talks between Washington and Tehran.

Spot gold was last up 0.6% at $5,196.55 an ounce by 01:40 ET (06:40 GMT). U.S. Gold Futures slipped 0.5% to $5,200.54/oz.

Along with the diplomatic developments between the U.S. and Iran, traders are gauging the impact of newly-announced U.S. tariffs following a recent ruling by the U.S. Supreme Court that quashed President Trump’s sweeping ""reciprocal"" tariffs.

Global markets are awaiting U.S. economic data later in the day as well, including weekly jobless claims figures. So far this year, bullion has remained well supported by persistent geopolitical tensions, central bank purchases and portfolio diversification flows."
Bernstein raises Nvidia stock price target to $300 on strong guidance,https://www.investing.com/news/analyst-ratings/bernstein-raises-nvidia-stock-price-target-to-300-on-strong-guidance-93CH-4526657,Investing.com,2026-02-26 08:18:40,Free,"Investing.com - Bernstein SocGen Group raised its price target on Nvidia Corp. (NASDAQ:NVDA) to $300 from $275 while maintaining an Outperform rating on the stock.

The firm noted that Nvidia’s guidance came in well above expectations at $78 billion and approximately $1.72 per share, compared to Street estimates of $72.2 billion and $1.68 per share. The guidance includes the company now expensing stock-based compensation. The chipmaker’s revenue growth of 65% over the last twelve months underscores the explosive demand driving its $4.75 trillion market capitalization.

Approximately $10 billion of the incremental growth appears to be coming from datacenter, putting it around $72 billion or higher, well above Street estimates of approximately $66 billion. Management expects continued sequential datacenter growth through the year, exceeding their prior $500 billion calendar year 2025-2026 backlog.

The company indicated visibility extending into calendar year 2027 backed by substantial supply commitments. Bernstein stated that demand shows zero signs of slowing, suggesting a peak may not be imminent.

In other recent news, Nvidia reported impressive fourth-quarter fiscal 2026 results with revenue of $68.0 billion, surpassing consensus estimates by nearly $2 billion, and adjusted earnings per share of $1.62, exceeding expectations by 8 cents. The strong performance was attributed to the Blackwell ramp and robust networking demand. Additionally, Nvidia guided its April quarter revenue to $78 billion, which is above the consensus of $72.6 billion. Analysts have responded positively, with firms like Stifel reiterating a Buy rating and Mizuho maintaining an Outperform rating, both citing the company’s strong performance and demand. Truist Securities raised its price target to $283, highlighting Nvidia’s AI growth potential and continued demand for its products. KeyBanc also reiterated an Overweight rating, noting significant growth in data center and networking revenue. Meanwhile, Baird increased its price target to $300, emphasizing Nvidia’s predictable revenue path and VR product’s competitive edge. These developments reflect Nvidia’s continued strength in the technology sector.

This article was generated with the support of AI and reviewed by an editor. For more information see our T&C."
Stifel reiterates Nvidia stock rating on Blackwell ramp strength,https://www.investing.com/news/analyst-ratings/stifel-reiterates-nvidia-stock-rating-on-blackwell-ramp-strength-93CH-4526630,Investing.com,2026-02-26 07:59:28,Free,"Investing.com - Stifel reiterated a Buy rating and $250.00 price target on Nvidia (NASDAQ:NVDA) following the company’s fourth-quarter fiscal 2026 results.

Nvidia reported revenue of $68.0 billion for the fourth quarter of fiscal 2026, beating consensus estimates by nearly $2 billion, with adjusted earnings per share of $1.62, exceeding expectations by 8 cents. The results were driven by the Blackwell ramp and strength in networking. The company’s revenue growth of 65% over the last twelve months underscores its market dominance, with a market capitalization now standing at $4.75 trillion.

Data Center revenue reached $62.0 billion, up 75% year-over-year, with Grace Blackwell NVLink 72 systems now accounting for roughly two-thirds of segment mix. Networking revenue hit a record $11.0 billion, driven by record attach rates for Spectrum-X and NVLink switches.

Stifel noted that Nvidia’s one-year product cadence, with Vera Rubin scheduled for second-half delivery, provides a multi-generational lead. The firm said the company’s GTC conference in March will likely offer a longer-term outlook.

In other recent news, Nvidia reported impressive financial results, with fourth-quarter revenue reaching $68.1 billion, surpassing the consensus estimate of $65.8 billion. The company also provided guidance for its April quarter revenue, projecting $78 billion, which exceeds the consensus of $72.6 billion. Analysts have responded positively to these results, with Mizuho reiterating an Outperform rating and Truist Securities raising its price target to $283, citing AI growth potential. KeyBanc maintained an Overweight rating, highlighting the strength of Nvidia’s Blackwell racks, which contributed significantly to data center revenue growth. Baird also raised its price target to $300, noting the predictable revenue path and the potential of Nvidia’s VR products. Cantor Fitzgerald reiterated an Overweight rating, emphasizing the company’s strong AI demand and sequential revenue growth expectations. These developments reflect Nvidia’s robust performance and optimistic outlook among analysts.

This article was generated with the support of AI and reviewed by an editor. For more information see our T&C."
Mizuho reiterates Nvidia stock rating on strong Blackwell demand,https://www.investing.com/news/analyst-ratings/mizuho-reiterates-nvidia-stock-rating-on-strong-blackwell-demand-93CH-4526629,Investing.com,2026-02-26 07:59:18,Free,"Investing.com - Mizuho reiterated an Outperform rating and $275 price target on Nvidia stock (NASDAQ:NVDA) following the company’s quarterly results and guidance.

Nvidia reported revenue of $68.1 billion for its January quarter, above the consensus estimate of $65.8 billion. The company guided its April quarter revenue to $78 billion, exceeding the consensus of $72.6 billion. The chipmaker’s revenue growth of 65% over the last twelve months reflects its dominance in AI infrastructure, while its P/E ratio of 48.73 appears reasonable given the company’s PEG ratio of 0.8, suggesting the stock trades at a low valuation relative to its near-term earnings growth potential.

Data center revenue reached approximately $62.3 billion, up 22% quarter-over-quarter and 75% year-over-year. Total Blackwell revenue was estimated at approximately $50 billion. Cloud service providers accounted for roughly 50% of revenue.

Nvidia has a revenue pipeline exceeding $500 billion for Blackwell and Rubin products through calendar year 2026. The Rubin launch remains on track for the second half of 2026, with customers now sampling the product.

In other recent news, Nvidia Corp. has reported impressive fourth-quarter results that have exceeded expectations, with significant growth in data center revenue, which increased by 75% year-over-year. The company also provided guidance for its fiscal first quarter, projecting further growth. Analysts have responded positively to these developments, with Truist Securities raising its price target for Nvidia to $283, citing strong demand for the company’s products despite supply shortages. Similarly, Baird increased its price target to $300, highlighting Nvidia’s predictable revenue path and competitive edge in VR products.

Cantor Fitzgerald reiterated an Overweight rating with a $300 price target, noting Nvidia’s fourth-quarter revenue was $3.1 billion above its guided midpoint. The firm also pointed out sequential revenue growth expectations through the year, driven by significant orders of Blackwell and Rubin products. Raymond James raised its price target to $291, maintaining a Strong Buy rating due to Nvidia’s robust demand and impressive operational execution. KeyBanc also reiterated an Overweight rating with a $275 price target, emphasizing the strength in Blackwell racks, which accounted for two-thirds of data center revenue. These recent developments underscore Nvidia’s strong position in the market and positive analyst sentiment.

This article was generated with the support of AI and reviewed by an editor. For more information see our T&C."
Truist raises Nvidia stock price target on AI growth potential,https://www.investing.com/news/analyst-ratings/truist-raises-nvidia-stock-price-target-on-ai-growth-potential-93CH-4526628,Investing.com,2026-02-26 07:59:14,Free,"Investing.com - Truist Securities raised its price target on Nvidia Corp. (NASDAQ:NVDA) shares to $283 from $275 while maintaining a Buy rating on the stock.

The firm cited the company’s recent quarterly results that exceeded expectations and showed reaccelerating growth despite supply shortages. Nvidia posted revenue growth of 65% over the last twelve months, reflecting surging demand for its AI chips. Truist noted that demand for Nvidia’s products continues at elevated levels.

Truist projects the artificial intelligence total addressable market will grow at a 50% compound annual growth rate, reaching $3 trillion to $4 trillion by 2030. The firm stated it does not view AI as being in a bubble.

Truist identified Nvidia’s GTC conference in mid-March as the next potential catalyst for the stock.

In other recent news, Nvidia Corporation reported impressive financial results for the fourth quarter of fiscal year 2026. The company exceeded Wall Street’s expectations with an earnings per share of $1.62, surpassing the forecasted $1.52. Nvidia’s revenue also outperformed predictions, reaching $68.1 billion compared to the anticipated $65.56 billion. This strong performance was highlighted by a 75% year-over-year growth in data center revenue and a significant 263% increase in networking revenue.

Analysts have responded positively to Nvidia’s results and outlook. KeyBanc reiterated an Overweight rating, noting the strength in Nvidia’s data center segment, particularly with Blackwell racks. Baird raised its price target to $300, citing a predictable revenue path and potential growth from Nvidia’s VR products. Cantor Fitzgerald also maintained an Overweight rating, emphasizing Nvidia’s sequential revenue growth and strong AI demand. Meanwhile, Raymond James increased its price target to $291, praising the company’s robust demand and operational execution.

This article was generated with the support of AI and reviewed by an editor. For more information see our T&C."
KeyBanc reiterates Nvidia stock rating on Blackwell strength,https://www.investing.com/news/analyst-ratings/keybanc-reiterates-nvidia-stock-rating-on-blackwell-strength-93CH-4526627,Investing.com,2026-02-26 07:59:11,Free,"Investing.com - KeyBanc reiterated an Overweight rating and $275.00 price target on Nvidia Corp. (NASDAQ:NVDA) following the company’s fourth-quarter results.

The chipmaker reported results for its fiscal fourth quarter ended in January and provided guidance for its fiscal first quarter ending in April that exceeded expectations. Data center revenue grew 75% year-over-year, with networking revenue surging 263% year-over-year as Blackwell racks accounted for two-thirds of data center revenue. The company’s overall revenue growth reached 65% over the last twelve months, supporting its $4.75 trillion market capitalization.

Nvidia reported no revenue from China in the quarter or guidance. The company expects sequential revenue growth through fiscal 2027 given a backlog exceeding $500 billion.

The Vera Rubin platform remains on track for production in the second half of 2026. Stock-based compensation is now included in non-GAAP operating expenses, limiting upside to earnings per share.

In other recent news, Nvidia Corporation reported impressive financial results for the fourth quarter of fiscal year 2026, surpassing Wall Street’s expectations. The company achieved an earnings per share of $1.62, exceeding the forecasted $1.52, and reported revenue of $68.1 billion, which was higher than the anticipated $65.56 billion. Analysts have responded positively to these results, with Baird raising its price target for Nvidia to $300, citing a predictable revenue path for the remainder of the year. Similarly, Raymond James increased its price target to $291, highlighting strong demand and operational execution.

Cantor Fitzgerald reiterated its Overweight rating and maintained a $300 price target, emphasizing Nvidia’s significant revenue growth and the company’s optimistic outlook for the upcoming quarters. Nvidia’s performance has been buoyed by strong demand in the data center and AI sectors, with the company guiding first-quarter revenue to increase by $9.9 billion sequentially. Analysts noted that Nvidia’s VR product is expected to further enhance its competitive edge. These developments reflect Nvidia’s robust market position and strategic execution.

This article was generated with the support of AI and reviewed by an editor. For more information see our T&C."
Cantor Fitzgerald reiterates Nvidia stock rating on AI demand,https://www.investing.com/news/analyst-ratings/cantor-fitzgerald-reiterates-nvidia-stock-rating-on-ai-demand-93CH-4526615,Investing.com,2026-02-26 07:53:44,Free,"Nvidia reported fourth-quarter revenue $3.1 billion above its guided midpoint and guided first-quarter revenue up $9.9 billion sequentially. The company indicated sequential growth through the remainder of the year, with revenue upside above previously noted $500 billion of Blackwell and Rubin orders. The semiconductor giant has posted impressive revenue growth of 65% over the last twelve months.

The company is already booking orders into 2027 as agentic AI has reached an inflection point, with management highlighting that the company is essentially sold out through 2026. Supply has been secured to address demand into 2027, with supply-related commitments up nearly 90% quarter-over-quarter.

Management remains confident in its ability to sustain gross margins in the mid-70% range through the year, including the second-half Rubin ramp—consistent with the company’s current gross profit margin of 70%. Operating expenses are tracking higher than previously expected.

Cantor Fitzgerald noted that Nvidia’s customers are seeing positive returns on token generation driven by new agentic applications, with compute equaling revenues across the company’s broadening customer base including hyperscalers, AI model makers, neoclouds, sovereigns and enterprises.

In other recent news, NVIDIA Corporation reported impressive financial results for the fourth quarter of fiscal year 2026. The company’s earnings per share (EPS) came in at $1.62, surpassing Wall Street’s forecast of $1.52, marking a 6.58% surprise. Additionally, NVIDIA’s revenue reached $68.1 billion, exceeding the anticipated $65.56 billion, a 3.87% surprise. These robust results have led Raymond James to raise its price target on NVIDIA stock to $291 from $272, while maintaining a Strong Buy rating. The firm highlighted strong demand and impressive operational execution as key factors in their decision. NVIDIA’s first-quarter fiscal 2027 outlook also contributed to the positive assessment by Raymond James. These developments underscore the company’s strong market position and operational performance.

This article was generated with the support of AI and reviewed by an editor. For more information see our T&C."
Baird raises Nvidia stock price target on data center demand outlook,https://www.investing.com/news/analyst-ratings/baird-raises-nvidia-stock-price-target-on-data-center-demand-outlook-93CH-4526614,Investing.com,2026-02-26 07:53:40,Free,"Investing.com - Baird raised its price target on Nvidia Corp. (NASDAQ:NVDA) to $300 from $275 while maintaining an Outperform rating on the shares. The stock has delivered a 49% return over the past year, currently trading at $195.56 with strong analyst support—consensus ratings point to a strong buy.

The firm said Nvidia has the most predictable revenue path for the rest of this year. Baird expects the company’s VR product to further extend Nvidia’s performance lead over the competition.

VR just started sampling and is on track for the second half of the year. Baird noted that while Nvidia’s GPU and ASIC peers will grow faster this year, the company maintains strong positioning.

In other recent news, Nvidia reported strong financial results for the fourth quarter of fiscal year 2026, exceeding Wall Street’s expectations. The company achieved an earnings per share of $1.62, surpassing the forecasted $1.52, and reported revenue of $68.1 billion, higher than the anticipated $65.56 billion. Nvidia also provided an optimistic outlook for the first quarter of fiscal 2027, with revenue guidance up $9.9 billion sequentially. Cantor Fitzgerald reiterated an Overweight rating on Nvidia, maintaining a $300 price target due to strong AI demand. Raymond James raised its price target for Nvidia to $291 from $272, citing robust demand and impressive operational execution. Both firms highlighted the company’s better-than-expected quarterly results and positive outlook. These developments underscore Nvidia’s continued growth trajectory in the market.

This article was generated with the support of AI and reviewed by an editor. For more information see our T&C."
Raymond James raises Nvidia stock price target on strong demand,https://www.investing.com/news/analyst-ratings/raymond-james-raises-nvidia-stock-price-target-on-strong-demand-93CH-4526612,Investing.com,2026-02-26 07:53:31,Free,"Investing.com - Raymond James raised its price target on Nvidia stock to $291 from $272 while maintaining a Strong Buy rating. The upgrade reflects growing analyst confidence, with the stock currently trading at $195.56 and delivering a 49% return over the past year.

The higher than expected outlook benefits most from volume rather than mix or price hikes. System level purchases accounted for two-thirds of sales in the quarter, including increasingly strong networking sales.

Inference is now a primary growth driver alongside training, with deployments accelerating on Blackwell. Inference equals revenues for cloud service providers and Agentic AI has hit an inflection point, the firm said.

In other recent news, NVIDIA Corporation reported impressive financial results for the fourth quarter of fiscal year 2026. The company surpassed Wall Street’s expectations with an earnings per share (EPS) of $1.62, outperforming the forecasted $1.52. This represents a 6.58% surprise in EPS. NVIDIA’s revenue also exceeded predictions, reaching $68.1 billion compared to the anticipated $65.56 billion, marking a 3.87% surprise. These results highlight the company’s strong performance in the recent quarter. The earnings announcement followed by an increase in the company’s stock price underscores the positive reception from investors. This development is part of a series of recent updates from NVIDIA. Investors and analysts alike are closely monitoring these results to gauge the company’s future prospects.

This article was generated with the support of AI and reviewed by an editor. For more information see our T&C."
Nvidia Corp receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/bernstein-socgen-group-maintains-nvidia-at-outperform-with-a-price-target-of-30000-4526578,Investing.com,2026-02-26 07:41:02,Pro,PAID
Nvidia Corp receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/mizuho-maintains-nvidia-at-outperform-with-a-price-target-of-27500-4526561,Investing.com,2026-02-26 07:20:02,Pro,PAID
Nvidia Corp receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/stifel-maintains-nvidia-at-buy-with-a-price-target-of-25000-4526562,Investing.com,2026-02-26 07:19:02,Pro,PAID
Nvidia Corp receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/keybanc-maintains-nvidia-at-overweight-with-a-price-target-of-27500-4526563,Investing.com,2026-02-26 07:19:02,Pro,PAID
Nvidia Corp receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/truist-securities-maintains-nvidia-at-buy-with-a-price-target-of-28300-4526559,Investing.com,2026-02-26 07:17:02,Pro,PAID
Nvidia Corp receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/cantor-fitzgerald-maintains-nvidia-at-overweight-with-a-price-target-of-30000-4526553,Investing.com,2026-02-26 07:15:03,Pro,PAID
Nvidia Corp receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/raymond-james-maintains-nvidia-at-strong-buy-with-a-price-target-of-29100-4526558,Investing.com,2026-02-26 07:15:03,Pro,PAID
Nvidia Corp receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/baird-maintains-nvidia-at-outperform-with-a-price-target-of-30000-4526554,Investing.com,2026-02-26 07:15:02,Pro,PAID
